,endDate,msPlayed,userID,month,day
630,2023-11-06,3543367,0,2023-11,6
631,2023-11-07,7859750,0,2023-11,7
632,2023-11-07,246897,2,2023-11,7
633,2023-11-08,3761045,0,2023-11,8
634,2023-11-08,7466215,2,2023-11,8
635,2023-11-09,4724425,0,2023-11,9
636,2023-11-09,6529227,2,2023-11,9
637,2023-11-11,4347245,2,2023-11,11
638,2023-11-12,2773819,0,2023-11,12
639,2023-11-12,1187523,2,2023-11,12
640,2023-11-13,3419923,0,2023-11,13
641,2023-11-13,1714171,2,2023-11,13
642,2023-11-14,3450723,0,2023-11,14
643,2023-11-14,4030275,2,2023-11,14
644,2023-11-15,5412637,0,2023-11,15
645,2023-11-15,638029,2,2023-11,15
646,2023-11-16,4979812,0,2023-11,16
647,2023-11-16,5989658,2,2023-11,16
648,2023-11-17,4624402,0,2023-11,17
649,2023-11-17,1214259,2,2023-11,17
650,2023-11-18,4959291,0,2023-11,18
651,2023-11-18,8698571,2,2023-11,18
652,2023-11-19,3345971,0,2023-11,19
653,2023-11-19,1556403,2,2023-11,19
654,2023-11-20,1142256,0,2023-11,20
655,2023-11-21,3268915,0,2023-11,21
656,2023-11-21,1084161,2,2023-11,21
657,2023-11-22,9575817,2,2023-11,22
658,2023-11-22,2092437,0,2023-11,22
659,2023-11-23,1105438,0,2023-11,23
660,2023-11-23,9021,2,2023-11,23
661,2023-11-24,1944841,0,2023-11,24
662,2023-11-25,776155,0,2023-11,25
663,2023-11-25,17589698,2,2023-11,25
664,2023-11-25,2819001,2,2023-11,25
665,2023-11-27,1554658,0,2023-11,27
666,2023-11-27,1070698,2,2023-11,27
667,2023-11-28,4829927,2,2023-11,28
668,2023-11-28,3849468,0,2023-11,28
669,2023-11-29,871960,2,2023-11,29
670,2023-11-29,3537599,0,2023-11,29
671,2023-11-30,7160990,2,2023-11,30
672,2023-11-30,3229873,0,2023-11,30
673,2023-12-01,2161576,2,2023-12,1
674,2023-12-02,2417844,0,2023-12,2
675,2023-12-02,595166,2,2023-12,2
676,2023-12-03,3472756,2,2023-12,3
677,2023-12-03,630058,0,2023-12,3
678,2023-12-04,1329316,0,2023-12,4
679,2023-12-04,281707,2,2023-12,4
680,2023-12-05,6152529,2,2023-12,5
681,2023-12-05,3592461,0,2023-12,5
682,2023-12-06,4182628,0,2023-12,6
683,2023-12-06,595190,2,2023-12,6
684,2023-12-07,2603804,0,2023-12,7
685,2023-12-07,3932685,2,2023-12,7
686,2023-12-08,2998805,0,2023-12,8
687,2023-12-08,691322,2,2023-12,8
688,2023-12-09,2207596,0,2023-12,9
689,2023-12-10,2985462,0,2023-12,10
690,2023-12-11,1300052,2,2023-12,11
691,2023-12-11,701404,0,2023-12,11
692,2023-12-12,3562526,2,2023-12,12
693,2023-12-12,1575501,0,2023-12,12
694,2023-12-13,3892137,2,2023-12,13
695,2023-12-13,2503349,0,2023-12,13
696,2023-12-14,3217446,0,2023-12,14
697,2023-12-14,196114,2,2023-12,14
698,2023-12-15,2419531,0,2023-12,15
699,2023-12-15,1197477,2,2023-12,15
700,2023-12-16,7841638,0,2023-12,16
701,2023-12-17,5213960,0,2023-12,17
702,2023-12-17,45674,2,2023-12,17
703,2023-12-18,4834181,0,2023-12,18
704,2023-12-18,7190694,2,2023-12,18
705,2023-12-19,5681511,2,2023-12,19
706,2023-12-19,3577406,0,2023-12,19
707,2023-12-20,4658351,2,2023-12,20
708,2023-12-20,2023411,0,2023-12,20
709,2023-12-21,188053,2,2023-12,21
710,2023-12-21,3866358,0,2023-12,21
711,2023-12-22,5723132,2,2023-12,22
712,2023-12-22,3067063,0,2023-12,22
713,2023-12-23,5132196,0,2023-12,23
714,2023-12-24,5250673,0,2023-12,24
715,2023-12-26,4639635,0,2023-12,26
716,2023-12-27,2247181,2,2023-12,27
717,2023-12-27,3171991,0,2023-12,27
718,2023-12-28,3872163,0,2023-12,28
719,2023-12-28,4865413,2,2023-12,28
720,2023-12-29,5909753,0,2023-12,29
721,2023-12-30,5819681,0,2023-12,30
722,2023-12-31,2359872,2,2023-12,31
723,2023-12-31,2179123,0,2023-12,31
724,2024-01-01,38421,2,2024-01,1
725,2024-01-01,3443582,0,2024-01,1
726,2024-01-02,8254171,2,2024-01,2
727,2024-01-03,3153974,2,2024-01,3
728,2024-01-03,1459498,0,2024-01,3
729,2024-01-04,12885670,2,2024-01,4
730,2024-01-05,5945653,2,2024-01,5
731,2024-01-05,799420,0,2024-01,5
732,2024-01-06,3918308,0,2024-01,6
733,2024-01-06,2634815,2,2024-01,6
734,2024-01-07,2121855,0,2024-01,7
735,2024-01-07,7761133,2,2024-01,7
736,2024-01-08,7713416,2,2024-01,8
737,2024-01-08,2021350,0,2024-01,8
738,2024-01-09,8738824,2,2024-01,9
739,2024-01-09,2689734,0,2024-01,9
740,2024-01-10,3319009,0,2024-01,10
741,2024-01-10,7980258,2,2024-01,10
742,2024-01-11,1710541,0,2024-01,11
743,2024-01-11,4921663,2,2024-01,11
744,2024-01-12,1675603,0,2024-01,12
745,2024-01-12,6598409,2,2024-01,12
746,2024-01-13,3060274,0,2024-01,13
747,2024-01-13,2588777,2,2024-01,13
748,2024-01-14,1699582,0,2024-01,14
749,2024-01-15,4542698,0,2024-01,15
750,2024-01-15,3151689,2,2024-01,15
751,2024-01-16,1310079,2,2024-01,16
752,2024-01-16,6866838,0,2024-01,16
753,2024-01-17,6289858,2,2024-01,17
754,2024-01-17,5124797,0,2024-01,17
755,2024-01-18,7927384,0,2024-01,18
756,2024-01-18,8161013,2,2024-01,18
757,2024-01-19,214138,2,2024-01,19
758,2024-01-19,3061356,0,2024-01,19
759,2024-01-20,1246112,0,2024-01,20
760,2024-01-20,14208,2,2024-01,20
761,2024-01-21,185768,2,2024-01,21
762,2024-01-21,7491629,0,2024-01,21
763,2024-01-22,2075328,0,2024-01,22
764,2024-01-22,8771816,2,2024-01,22
765,2024-01-23,5105306,2,2024-01,23
766,2024-01-23,8562210,0,2024-01,23
767,2024-01-24,11334770,2,2024-01,24
768,2024-01-24,5608863,0,2024-01,24
769,2024-01-25,4034997,0,2024-01,25
770,2024-01-25,1958420,2,2024-01,25
771,2024-01-26,5351863,0,2024-01,26
772,2024-01-26,16532332,2,2024-01,26
773,2024-01-27,7080211,0,2024-01,27
774,2024-01-27,164308,2,2024-01,27
775,2024-01-28,2459378,2,2024-01,28
776,2024-01-28,5122413,0,2024-01,28
777,2024-01-29,4430576,0,2024-01,29
778,2024-01-29,7188969,2,2024-01,29
779,2024-01-30,1562491,2,2024-01,30
780,2024-01-30,4488672,0,2024-01,30
781,2024-01-31,5098932,2,2024-01,31
782,2024-01-31,4287175,0,2024-01,31
783,2024-02-01,9902501,2,2024-02,1
784,2024-02-01,5280082,0,2024-02,1
785,2024-02-02,10032366,2,2024-02,2
786,2024-02-02,3397806,0,2024-02,2
787,2024-02-03,791934,2,2024-02,3
788,2024-02-03,7089755,0,2024-02,3
789,2024-02-04,1555198,0,2024-02,4
790,2024-02-05,4507291,0,2024-02,5
791,2024-02-05,6001096,2,2024-02,5
792,2024-02-06,7643972,0,2024-02,6
793,2024-02-06,998405,2,2024-02,6
794,2024-02-07,8360233,0,2024-02,7
795,2024-02-07,3119127,2,2024-02,7
796,2024-02-08,2550651,0,2024-02,8
797,2024-02-08,8009204,2,2024-02,8
798,2024-02-09,8284882,2,2024-02,9
799,2024-02-10,1190579,2,2024-02,10
800,2024-02-11,2483212,2,2024-02,11
801,2024-02-12,4122761,2,2024-02,12
802,2024-02-12,4695651,0,2024-02,12
803,2024-02-13,899249,2,2024-02,13
804,2024-02-13,6115646,0,2024-02,13
805,2024-02-14,6634826,0,2024-02,14
806,2024-02-14,6265330,2,2024-02,14
807,2024-02-15,6641120,0,2024-02,15
808,2024-02-15,4077291,2,2024-02,15
809,2024-02-16,8489505,2,2024-02,16
810,2024-02-16,2241976,0,2024-02,16
811,2024-02-17,264545,2,2024-02,17
812,2024-02-17,1508942,0,2024-02,17
813,2024-02-18,1717933,2,2024-02,18
814,2024-02-18,778225,0,2024-02,18
815,2024-02-19,956356,2,2024-02,19
816,2024-02-19,4803542,0,2024-02,19
817,2024-02-20,9575981,0,2024-02,20
818,2024-02-20,5243136,2,2024-02,20
819,2024-02-21,5592900,0,2024-02,21
820,2024-02-21,9866660,2,2024-02,21
821,2024-02-22,4995414,0,2024-02,22
822,2024-02-22,254088,2,2024-02,22
823,2024-02-23,11260172,2,2024-02,23
824,2024-02-23,1594542,0,2024-02,23
825,2024-02-24,6886834,0,2024-02,24
826,2024-02-24,2688171,2,2024-02,24
827,2024-02-25,6138279,0,2024-02,25
