,endDate,msPlayed,userID,month,day
647,2023-11-11,4347245,2,2023-11,11
648,2023-11-12,2773819,0,2023-11,12
649,2023-11-12,1187523,2,2023-11,12
650,2023-11-13,3419923,0,2023-11,13
651,2023-11-13,1714171,2,2023-11,13
652,2023-11-14,3450723,0,2023-11,14
653,2023-11-14,4030275,2,2023-11,14
654,2023-11-15,5412637,0,2023-11,15
655,2023-11-15,638029,2,2023-11,15
656,2023-11-16,4979812,0,2023-11,16
657,2023-11-16,5989658,2,2023-11,16
658,2023-11-17,4624402,0,2023-11,17
659,2023-11-17,1214259,2,2023-11,17
660,2023-11-18,4959291,0,2023-11,18
661,2023-11-18,8698571,2,2023-11,18
662,2023-11-19,3345971,0,2023-11,19
663,2023-11-19,1556403,2,2023-11,19
664,2023-11-20,1142256,0,2023-11,20
665,2023-11-21,3268915,0,2023-11,21
666,2023-11-21,1084161,2,2023-11,21
667,2023-11-22,9575817,2,2023-11,22
668,2023-11-22,2092437,0,2023-11,22
669,2023-11-23,1105438,0,2023-11,23
670,2023-11-23,9021,2,2023-11,23
671,2023-11-24,1944841,0,2023-11,24
672,2023-11-25,776155,0,2023-11,25
673,2023-11-25,17589698,2,2023-11,25
674,2023-11-25,2819001,2,2023-11,25
675,2023-11-27,1554658,0,2023-11,27
676,2023-11-27,1070698,2,2023-11,27
677,2023-11-28,4829927,2,2023-11,28
678,2023-11-28,3849468,0,2023-11,28
679,2023-11-29,871960,2,2023-11,29
680,2023-11-29,3537599,0,2023-11,29
681,2023-11-30,7160990,2,2023-11,30
682,2023-11-30,3229873,0,2023-11,30
683,2023-12-01,2161576,2,2023-12,01
684,2023-12-02,2417844,0,2023-12,02
685,2023-12-02,595166,2,2023-12,02
686,2023-12-03,3472756,2,2023-12,03
687,2023-12-03,630058,0,2023-12,03
688,2023-12-04,1329316,0,2023-12,04
689,2023-12-04,281707,2,2023-12,04
690,2023-12-05,6152529,2,2023-12,05
691,2023-12-05,3592461,0,2023-12,05
692,2023-12-06,4182628,0,2023-12,06
693,2023-12-06,595190,2,2023-12,06
694,2023-12-07,2603804,0,2023-12,07
695,2023-12-07,3932685,2,2023-12,07
696,2023-12-08,2998805,0,2023-12,08
697,2023-12-08,691322,2,2023-12,08
698,2023-12-09,2207596,0,2023-12,09
699,2023-12-10,2985462,0,2023-12,10
700,2023-12-11,1300052,2,2023-12,11
701,2023-12-11,701404,0,2023-12,11
702,2023-12-12,3562526,2,2023-12,12
703,2023-12-12,1575501,0,2023-12,12
704,2023-12-13,3892137,2,2023-12,13
705,2023-12-13,2503349,0,2023-12,13
706,2023-12-14,3217446,0,2023-12,14
707,2023-12-14,196114,2,2023-12,14
708,2023-12-15,2419531,0,2023-12,15
709,2023-12-15,1197477,2,2023-12,15
710,2023-12-16,7841638,0,2023-12,16
711,2023-12-17,5213960,0,2023-12,17
712,2023-12-17,45674,2,2023-12,17
713,2023-12-18,4834181,0,2023-12,18
714,2023-12-18,7190694,2,2023-12,18
715,2023-12-19,5681511,2,2023-12,19
716,2023-12-19,3577406,0,2023-12,19
717,2023-12-20,4658351,2,2023-12,20
718,2023-12-20,2023411,0,2023-12,20
719,2023-12-21,188053,2,2023-12,21
720,2023-12-21,3866358,0,2023-12,21
721,2023-12-22,5723132,2,2023-12,22
722,2023-12-22,3067063,0,2023-12,22
723,2023-12-23,5132196,0,2023-12,23
724,2023-12-24,5250673,0,2023-12,24
725,2023-12-26,4639635,0,2023-12,26
726,2023-12-27,2247181,2,2023-12,27
727,2023-12-27,3171991,0,2023-12,27
728,2023-12-28,3872163,0,2023-12,28
729,2023-12-28,4865413,2,2023-12,28
730,2023-12-29,5909753,0,2023-12,29
731,2023-12-30,5819681,0,2023-12,30
732,2023-12-31,2359872,2,2023-12,31
733,2023-12-31,2179123,0,2023-12,31
734,2024-01-01,38421,2,2024-01,01
735,2024-01-01,3443582,0,2024-01,01
736,2024-01-02,8254171,2,2024-01,02
737,2024-01-03,3153974,2,2024-01,03
738,2024-01-03,1459498,0,2024-01,03
739,2024-01-04,12885670,2,2024-01,04
740,2024-01-05,5945653,2,2024-01,05
741,2024-01-05,799420,0,2024-01,05
742,2024-01-06,3918308,0,2024-01,06
743,2024-01-06,2634815,2,2024-01,06
744,2024-01-07,2121855,0,2024-01,07
745,2024-01-07,7761133,2,2024-01,07
746,2024-01-08,7713416,2,2024-01,08
747,2024-01-08,2021350,0,2024-01,08
748,2024-01-09,8738824,2,2024-01,09
749,2024-01-09,2689734,0,2024-01,09
750,2024-01-10,3319009,0,2024-01,10
751,2024-01-10,7980258,2,2024-01,10
752,2024-01-11,1710541,0,2024-01,11
753,2024-01-11,4921663,2,2024-01,11
754,2024-01-12,1675603,0,2024-01,12
755,2024-01-12,6598409,2,2024-01,12
756,2024-01-13,3060274,0,2024-01,13
757,2024-01-13,2588777,2,2024-01,13
758,2024-01-14,1699582,0,2024-01,14
759,2024-01-15,4542698,0,2024-01,15
760,2024-01-15,3151689,2,2024-01,15
761,2024-01-16,1310079,2,2024-01,16
762,2024-01-16,6866838,0,2024-01,16
763,2024-01-17,6289858,2,2024-01,17
764,2024-01-17,5124797,0,2024-01,17
765,2024-01-18,7927384,0,2024-01,18
766,2024-01-18,8161013,2,2024-01,18
767,2024-01-19,214138,2,2024-01,19
768,2024-01-19,3061356,0,2024-01,19
769,2024-01-20,1246112,0,2024-01,20
770,2024-01-20,14208,2,2024-01,20
771,2024-01-21,185768,2,2024-01,21
772,2024-01-21,7491629,0,2024-01,21
773,2024-01-22,2075328,0,2024-01,22
774,2024-01-22,8771816,2,2024-01,22
775,2024-01-23,5105306,2,2024-01,23
776,2024-01-23,8562210,0,2024-01,23
777,2024-01-24,11334770,2,2024-01,24
778,2024-01-24,5608863,0,2024-01,24
779,2024-01-25,4034997,0,2024-01,25
780,2024-01-25,1958420,2,2024-01,25
781,2024-01-26,5351863,0,2024-01,26
782,2024-01-26,16532332,2,2024-01,26
783,2024-01-27,7080211,0,2024-01,27
784,2024-01-27,164308,2,2024-01,27
785,2024-01-28,2459378,2,2024-01,28
786,2024-01-28,5122413,0,2024-01,28
787,2024-01-29,4430576,0,2024-01,29
788,2024-01-29,7188969,2,2024-01,29
789,2024-01-30,1562491,2,2024-01,30
790,2024-01-30,4488672,0,2024-01,30
791,2024-01-31,5098932,2,2024-01,31
792,2024-01-31,4287175,0,2024-01,31
793,2024-02-01,9902501,2,2024-02,01
794,2024-02-01,5280082,0,2024-02,01
795,2024-02-02,10032366,2,2024-02,02
796,2024-02-02,3397806,0,2024-02,02
797,2024-02-03,791934,2,2024-02,03
798,2024-02-03,7089755,0,2024-02,03
799,2024-02-04,1555198,0,2024-02,04
800,2024-02-05,4507291,0,2024-02,05
801,2024-02-05,6001096,2,2024-02,05
802,2024-02-06,7643972,0,2024-02,06
803,2024-02-06,998405,2,2024-02,06
804,2024-02-07,8360233,0,2024-02,07
805,2024-02-07,3119127,2,2024-02,07
806,2024-02-08,2550651,0,2024-02,08
807,2024-02-08,8009204,2,2024-02,08
808,2024-02-09,8284882,2,2024-02,09
809,2024-02-10,1190579,2,2024-02,10
810,2024-02-11,2483212,2,2024-02,11
811,2024-02-12,4122761,2,2024-02,12
812,2024-02-12,4695651,0,2024-02,12
813,2024-02-13,899249,2,2024-02,13
814,2024-02-13,6115646,0,2024-02,13
815,2024-02-14,6634826,0,2024-02,14
816,2024-02-14,6265330,2,2024-02,14
817,2024-02-15,6641120,0,2024-02,15
818,2024-02-15,4077291,2,2024-02,15
819,2024-02-16,8489505,2,2024-02,16
820,2024-02-16,2241976,0,2024-02,16
821,2024-02-17,264545,2,2024-02,17
822,2024-02-17,1508942,0,2024-02,17
823,2024-02-18,1717933,2,2024-02,18
824,2024-02-18,778225,0,2024-02,18
825,2024-02-19,956356,2,2024-02,19
826,2024-02-19,4803542,0,2024-02,19
827,2024-02-20,9575981,0,2024-02,20
828,2024-02-20,5243136,2,2024-02,20
829,2024-02-21,5592900,0,2024-02,21
830,2024-02-21,9866660,2,2024-02,21
831,2024-02-22,4995414,0,2024-02,22
832,2024-02-22,254088,2,2024-02,22
833,2024-02-23,11260172,2,2024-02,23
834,2024-02-23,1594542,0,2024-02,23
835,2024-02-24,6886834,0,2024-02,24
836,2024-02-24,2688171,2,2024-02,24
837,2024-02-25,6138279,0,2024-02,25
